wind_supply (MWh),wind_demand (MWh),wind_price (INR),solar_supply (MWh),solar_demand (MWh),solar_price (INR),biogas_supply (MWh),biogas_demand (MWh),biogas_price (INR)
94,63,4.865875595398692,30,58,3.6113305586577136,69,52,4.532521273572955
21,87,5.199822870184276,37,58,3.670988854596439,34,65,5.9382477960501046
33,75,3.931446980931219,75,64,3.100140353407231,16,9,4.94804263730706
49,60,5.0076525233860565,53,31,3.7522356719309036,48,11,4.848707360513902
68,60,5.262710480611499,69,76,4.015448843902532,52,10,4.129268496224427
31,31,3.8430196459604855,80,73,2.7065067613368115,55,33,5.416043978857228
63,80,4.193604439576007,53,61,3.4602494588627897,52,55,5.0820506830963925
52,19,5.4402035286631225,51,86,3.343800407691826,38,32,5.9324425725135495
32,68,5.061575691959585,103,39,2.7271689994793435,75,61,4.255258671411447
97,30,4.065181665075064,97,26,3.182575575384758,78,67,4.782098168264322
45,21,4.627883539288974,37,35,3.570357280319201,36,42,4.508081108199953
40,22,4.3086522456989576,87,41,3.799738752507714,12,53,5.3352647924327075
47,86,4.47993035265426,44,69,3.077788770838829,65,16,4.14338684601379
67,52,4.2103323827814165,37,92,3.4525991829329064,73,49,5.985224697934583
59,68,4.058662037060682,71,85,3.9681589378120607,30,49,5.428609820114421
85,29,4.8495260827828375,68,70,3.344495496291404,33,9,4.762527423622812
92,64,5.057083630172235,64,56,4.381546233227515,29,69,4.736654795918897
98,70,5.247914245494689,70,43,2.5614123193926592,61,39,4.960995836701986
96,23,3.810659934636376,77,91,3.020454516977015,22,39,5.395735603718449
42,22,5.145711047290481,107,28,2.7667824743516283,79,35,5.182965489961089
67,33,4.009601648954127,100,49,3.582581344404006,52,40,4.968044781114014
21,65,4.354672779820101,73,97,2.8547470159387767,46,44,4.3908163882333735
39,86,5.3028873716984934,64,45,3.983680852776637,39,44,4.347582243971423
78,71,4.4090072019652045,56,38,4.3367000371817985,24,65,5.831551788917663
65,82,3.8941270680886326,94,46,2.914399311206124,34,16,5.1032945947033905
22,45,3.8197373104742356,99,72,4.313526215288322,47,17,5.159812395993531
74,17,4.445967533304268,95,75,3.7635104540455497,52,34,4.865619389324331
31,57,5.025344847953108,100,35,2.8923412938095554,39,44,5.416250267403063
59,43,5.494410287948602,101,83,3.973090956899962,49,21,5.603183455464934
85,24,5.074817256861804,92,38,2.6817473517638244,68,26,4.822479885433097
97,26,5.254023917885707,109,31,3.884296450601085,32,60,4.105244871819269
35,60,4.995664721869776,58,93,4.222522643548417,53,66,4.5048248570475335
53,44,5.290870201512212,60,82,4.400752040189161,10,61,5.643240881128516
63,46,3.6525870866278263,93,64,2.6090622347343944,50,19,5.120406969657896
25,87,5.359863197963291,115,49,2.623871176411666,71,58,5.762567726866714
96,61,4.292812307451312,82,66,4.3608097766669225,69,20,4.763504461560447
83,77,5.3432284465608895,103,68,4.079185144409021,19,28,4.629931566864684
41,40,3.651465674918951,97,29,4.048534333404286,75,29,4.00284257205617
37,17,4.930485914242272,54,52,3.985243458610382,66,50,4.360416441064199
31,37,4.971377497340409,42,84,3.9346592318365454,51,59,4.670319761925473
71,89,5.493821778595546,110,45,3.726445756610815,63,5,4.158906606999837
70,88,5.037710541379628,69,73,4.125480089054371,51,54,5.209197133931797
90,64,4.265147411631213,101,80,2.5683448015581423,75,54,5.979431032803734
67,50,4.614497103237091,116,81,3.980604217096655,79,37,4.116421463950072
38,27,4.233101876333181,36,85,3.665834999851481,20,32,4.7837517986331815
25,43,3.892037290609716,61,62,4.314918183510702,76,36,4.800165503168264
46,52,3.997004655004547,53,97,4.372747681542498,20,12,4.139661297235242
72,19,3.9440210685486417,30,26,2.9826610165912353,13,48,4.370906634832592
67,34,4.597630660326426,76,27,4.078920170479702,58,32,4.905689937311588
26,28,5.312321269063787,80,67,4.413997454597079,31,11,5.911134793198297
78,22,5.325453252176795,65,98,3.0332990334696124,46,10,5.140354576362405
88,62,3.609527555051651,56,59,4.2021694861572545,19,49,4.199687105081095
30,27,3.6597988019037873,99,97,3.673059314493999,29,18,5.484345905296293
34,38,3.9902381143446872,71,64,3.289990371608272,59,49,5.714576128984824
83,79,4.01011890493895,105,82,4.147218796072516,40,63,5.616355281415156
22,48,3.6897783504785022,119,58,4.24059812294484,53,44,5.636667124528486
88,65,4.276926682346881,118,49,3.065293613390469,40,50,5.623507468400668
42,17,4.675450785382575,97,80,4.08892592413568,50,63,4.4456061379720495
72,72,4.656324401198927,99,56,2.599322964447138,13,41,5.188321920322558
56,86,4.586859362517186,42,46,3.3353251654778218,23,69,4.325242105882816
28,69,4.177343849774994,54,89,2.639570525965342,55,32,4.656726006635033
34,56,4.912911370633161,51,45,3.087671277515854,63,45,4.8345477036245175
22,35,5.152967881962143,50,45,4.400729889097303,42,19,4.863852212823189
89,24,4.192548532954817,44,52,3.9694748964518043,39,43,4.87576235673327
36,71,3.6710707185989238,96,43,4.011199038367312,18,32,5.567023599053923
45,39,4.092660502183713,66,38,2.7689727653220793,47,35,5.240369405624296
40,70,3.7747373091498053,74,48,3.6573718080649673,52,16,5.2835587161292565
91,52,4.434717454454361,55,44,3.2776708529123626,16,17,5.537321277297509
40,75,3.8118703026321565,110,56,3.9683603091554893,49,7,4.413822181584333
30,61,4.425689515315955,84,98,2.814171418835125,71,67,4.928850780443248
57,68,3.9420057846492957,79,76,3.063842500903984,64,33,5.71036648032008
91,60,4.977462210924806,64,89,4.297145548996873,44,68,5.411406626317704
54,82,3.555136481671691,70,76,2.839559233148754,52,54,5.760189969001821
33,18,4.609492607663851,101,82,3.764824022123795,20,21,4.906444329838543
33,80,3.8389765498401136,40,34,3.130303758377371,11,60,5.5317590084803765
29,57,3.501983728939254,117,94,2.663770572351207,14,11,4.531971221528597
31,76,5.238400176129614,37,39,2.947364782361536,49,40,5.735579606989087
57,18,4.843055575628135,83,71,4.23881866159655,55,44,4.593367205133534
53,79,3.6978856441010466,30,34,4.321099155251967,30,5,4.681198732400734
60,76,4.828144735367712,49,45,3.339667186433436,18,46,5.435328464003669
29,16,4.723294665475197,63,43,3.741801871955691,36,40,5.495517514008419
36,23,4.446713374086407,86,92,3.540996193386242,26,43,4.105204833753307
36,71,4.338516196851228,42,46,3.0593881056406174,75,5,4.300341961714928
86,59,5.27413952583147,83,87,3.189590636792699,35,67,4.499423306519645
81,32,3.9902960397949023,82,62,3.5536409781039535,54,60,5.999732133974376
20,62,4.296620114026767,81,39,3.8907240913051204,64,35,5.644889948822619
31,56,4.158230825789655,35,94,3.199712344808339,49,5,5.430094581597679
23,55,5.042402058073267,65,99,3.8978297503311174,25,45,5.926874794466678
61,89,5.332930612465079,54,68,4.421961633799321,41,15,5.374388758312859
32,72,5.1995633974804605,87,54,2.549114315372509,44,10,5.383288827350473
23,56,5.095407860599537,84,48,2.8276740585020432,73,55,5.796357681121055
88,49,5.473579891140166,32,70,4.33254241605761,73,68,4.60391314692524
38,52,4.89428910082077,57,28,2.643139420110601,24,24,4.003516885216051
21,81,5.002107582427067,97,30,4.030093504130402,51,8,5.429893666910954
31,55,5.465605079410038,110,62,3.7479565049505954,59,43,4.312226775921568
93,64,3.5139815707983484,67,50,2.5954018082229977,41,51,4.574480375272447
25,86,4.76809675287273,63,43,2.501454930143538,39,26,5.645009170607671
27,59,4.977943063906579,113,26,3.5039982850880835,33,46,5.555830103067
70,85,5.33565410751439,42,92,2.7346908515997157,75,39,4.949548144858549
30,33,5.267688608368686,34,93,4.244431118475363,30,29,4.208674398702384
82,31,5.183921362467588,89,71,3.4615493172570897,51,7,4.59661962178285
76,79,5.391582543883407,117,53,2.9688879225635185,67,55,4.951057031540167
31,70,4.574758375827415,46,88,2.836409764708036,11,16,5.5363576325308745
92,55,3.5138401911696535,86,36,4.171545235925828,25,18,5.969425891710597
21,56,3.522108797394019,60,97,3.937477518635951,16,44,5.251165642197069
27,20,4.589278111235716,94,35,3.9359255455838555,64,36,4.1067249347625525
30,83,4.370544477727883,95,32,2.670613495380048,24,54,4.442263236013035
72,89,4.402490106730897,62,84,3.749035600415814,32,33,4.519070645554381
29,87,4.300809474420074,33,50,4.238965166261728,78,35,5.268873027330066
27,54,5.335451618182471,111,56,4.031801257971889,10,28,4.036850211744593
55,55,4.21834070233958,84,63,2.7363133718649193,78,15,5.013117042919717
95,23,5.212453883526166,53,28,4.3985587391119845,22,34,5.991439008588154
33,22,5.305729587583282,61,68,2.639468745435029,35,23,5.537352979060393
73,58,4.49900353999791,102,59,3.613808630951213,61,40,5.538740796508801
40,72,4.393876074730176,76,75,4.390024664485838,22,10,5.490768487469394
69,81,5.022041208430894,45,75,4.144513457181045,64,6,5.366795900455988
58,27,4.9159430152797645,50,53,3.8616579893824063,38,23,4.596734710778754
39,33,4.157070233192412,96,60,4.212687329678616,27,50,5.565812784640592
26,63,3.705096251849293,60,84,3.846562630610692,11,44,5.2917718187221325
28,44,4.029704800364961,43,39,2.609897629520292,36,22,4.457806150404569
20,80,3.7620570116245977,35,75,3.2017438907889506,59,40,5.957999694115217
45,73,4.089464551553383,98,74,3.354245056979404,51,50,5.96904885904254
57,67,4.023643131161598,58,79,3.592754521960517,76,60,4.747824438386345
57,66,4.775422847773427,84,36,2.959280877946251,19,56,5.506366565837733
80,45,5.408992056909559,66,74,4.262344839718393,18,58,5.362734148039152
63,29,4.871487464660968,88,86,2.957401325242981,12,60,5.16782066078993
63,34,5.353298816129139,65,29,3.8151873288616907,47,24,4.3617041884398855
93,19,5.068264517216887,114,51,4.253214868477297,79,5,4.935694387298362
81,21,4.955755244142346,105,33,3.96562611625656,78,27,5.459863244240976
25,32,4.328123880426682,88,59,2.7720252633640126,39,42,5.976676966307628
36,70,4.149589005726737,116,37,4.402788370096271,23,24,5.227230983008648
70,89,5.192554744945839,107,68,2.683833161441549,11,8,5.504372319310821
57,59,5.31078646585801,93,70,2.900134479449402,17,10,5.827783178627419
43,42,4.403764987301864,72,92,2.7784861880462337,27,67,5.227563614618448
70,64,3.518126196373289,71,98,3.833834109287777,22,5,5.52904157572476
29,16,5.0850621178129405,103,77,4.11482014954805,55,67,4.916124374605448
91,82,4.070137680944583,89,25,2.9760317245537697,63,58,4.583782861853612
40,38,3.5197757300338415,91,35,4.458496979132047,21,47,4.986079001561147
89,62,5.109977117952244,93,74,2.778487584772373,49,9,4.177918390323858
76,59,4.534828377633796,87,33,3.1317370293793587,47,14,5.859994411093174
58,72,4.870421492676938,31,62,3.4806184665987425,21,40,4.6208576150601886
52,50,5.329379642288955,107,37,4.117695178877529,76,39,4.922065204173677
78,16,4.582347660276211,100,29,3.253085062089924,34,49,5.306757527255974
37,32,4.506388145157931,110,49,2.8597926988235747,44,27,5.008989108033808
75,63,4.081324242696527,113,34,3.429872514927644,25,66,4.565560414829376
76,22,4.1103876688799055,37,29,3.4529905785436825,54,51,5.968583482702161
95,72,5.093084132059292,85,46,2.532410402252654,22,20,5.696587611484067
67,29,4.398058491171874,113,66,2.5417767876707478,33,41,4.2055751190560455
61,31,3.827052417216241,65,44,3.055277600428788,11,46,4.734777830956715
46,37,3.6890575280009914,98,52,3.9824416416081556,19,39,4.38858603097599
93,80,4.445840233723558,42,45,3.2319805970634787,28,44,4.9573449034783135
71,84,4.429910047235461,68,35,2.9224087719495664,33,20,4.417591849135624
61,41,4.806916556410792,110,93,2.7259492735133084,70,15,4.624546919781826
51,51,4.442134955490282,35,61,3.0610444559628953,14,55,5.041797153499769
45,63,3.7869514082684295,48,73,3.4628784409965023,43,54,4.288169689480168
44,78,4.515605769597027,54,93,2.6867589421333147,73,69,5.721889607987072
94,48,5.31357880777205,32,57,2.5298678695833363,21,16,4.725300677080537
42,32,3.8188828232404246,82,69,2.754614083845376,68,11,5.8285995656519125
76,78,4.879509281955498,57,32,3.97595905559177,30,47,4.060180506011139
71,88,4.687718529931053,55,30,3.4326194747633436,56,50,5.543401094468872
50,58,4.997171453423605,76,39,3.3903344901354764,62,26,5.729902575382338
83,31,3.8012005468551857,37,39,2.5395052500245203,48,10,5.969140392429925
90,73,5.383210673811989,86,33,3.921888961250249,40,42,4.2637398964318365
52,27,4.741932855534317,84,85,2.9038177787199544,55,43,4.867497861712457
21,66,5.194142275382274,108,80,2.6817310185832155,66,64,5.5206175655815795
37,74,3.993213527360471,30,29,4.184065808911548,46,66,5.027117356336687
66,56,4.978825778795923,69,50,3.47121591142706,36,31,5.641581148841427
52,78,5.062061408667838,52,81,3.9978661626366527,38,53,5.967806991719515
54,80,4.2948705447741515,83,59,4.14376979220554,27,19,5.513292761536135
70,48,4.267906905766845,71,34,4.429233949758651,13,37,5.484377232561099
37,85,4.815592530051498,109,45,3.7473989961214866,10,50,5.135791565063913
91,78,3.6868153635204317,79,36,2.636556069032075,33,17,4.926322992519037
49,47,4.971248300435018,33,33,3.6153764108258324,51,57,5.670045360584872
63,26,3.585773519678822,37,40,3.5190452764285887,69,43,4.4657544931692446
72,33,3.8811806022416517,65,97,2.615127596311395,33,54,5.722903360491566
29,23,4.828287514482734,39,78,3.1126041207215893,65,64,5.674708088863142
71,88,3.6966473341839277,59,47,3.3243560003733763,78,13,5.47437596927854
68,31,5.4436841829535805,45,63,2.821950661329224,27,8,5.391768890329821
30,64,5.236792418923802,59,46,2.5175232863838946,74,25,4.016163533644898
85,53,4.752604664813473,93,79,4.013956474966852,19,16,5.980839356467499
77,55,5.1381149113386995,103,55,4.203268823016874,26,54,4.783824689530776
55,24,5.2751600971791355,40,98,2.9582033032397295,67,17,4.759647651800527
52,26,4.018951299143637,63,71,2.5076006761458296,44,56,5.976745427719623
66,29,5.198823175898639,109,51,4.279873894872486,13,25,4.483778298486554
32,42,3.8895875672752034,84,72,2.7679199632827833,53,59,5.906263464321645
59,18,4.326684528297631,112,63,3.3064588180708308,76,14,4.770383160356489
87,50,4.6165192624971985,33,45,3.231932495098041,37,33,4.196370455882833
61,79,4.927781926148064,78,39,2.828522801168483,20,15,5.04614525293348
38,61,3.560282635445056,73,69,3.6976211236070937,12,34,5.412460369958587
38,53,4.081018825556378,60,43,4.337084180212987,12,44,5.218106683518357
77,52,4.717038196420781,77,77,3.527446667506089,34,53,5.904341373321621
42,58,4.214737358298238,55,79,4.44582477352915,21,7,4.767439981318584
73,65,5.050050111258987,99,73,2.88154351873745,58,5,4.884009082701672
99,40,4.8033043223014324,41,85,4.197004707802279,65,36,4.4918623375819156
84,50,3.9688029074474716,74,84,3.013816157653725,62,43,5.155680536749678
31,83,3.791857959184666,37,48,3.0010830150445837,19,6,5.87929338634131
43,15,4.758093987174101,38,63,2.7353829119501922,28,35,4.691229218070217
53,67,4.4009346554095155,30,85,4.227266013369787,56,22,4.229917421766498
72,20,3.837914082202637,34,47,3.950117462547688,63,11,4.732242497169665
27,51,4.152748410636755,100,96,3.183313667200167,16,9,5.766398573802148
37,16,4.106093496637174,111,63,3.1988336191316566,48,33,5.800345157563509
76,83,3.71626394467875,83,96,4.189589223586092,41,50,4.243922233457395
24,55,4.593818038530456,53,35,4.355163475812098,32,60,5.529060037564804
45,65,5.027297267825109,55,66,3.7048518217706303,59,7,4.283283404279599
49,61,4.6509337777059745,39,49,3.3136787091151665,28,17,5.768846187814673
73,27,5.1525827298747044,90,58,2.606287241350385,76,54,4.950408354873692
32,83,3.7551370944308626,69,46,2.7531300295870937,34,8,5.7975323790847835
48,80,4.371223715644447,73,26,2.783575645194423,34,46,4.1489935899998525
22,73,4.7188302073161985,41,75,3.053606689069386,15,28,4.152792240690993
77,82,4.852003121883815,51,40,3.014063645749493,24,23,5.870669418875499
95,73,4.891572612846854,56,35,3.585763295682187,72,44,5.544683518237973
21,24,4.957930854195762,96,93,4.388199760983921,29,38,4.291073920884138
94,27,4.802859624392033,111,86,4.2233220437329875,52,11,5.780986303485118
47,16,3.6884561778817355,98,43,3.518326007479006,76,42,5.707570445236705
96,29,4.890611355204593,43,53,2.5345965195752767,13,23,5.075568774507496
95,60,4.949565313548775,54,66,2.636797806488042,15,49,4.3301245804186745
21,71,5.486959868667254,81,47,4.220701814230745,68,24,4.844872739105855
26,24,4.886724873402252,114,84,3.0672600531829213,61,6,5.100529778653508
45,36,4.873660791503098,88,97,3.1361808354076253,28,41,4.419116776163073
95,22,4.529626580363944,67,42,2.7795549123650147,35,35,5.716920277643508
35,35,5.235845817170228,49,79,2.9462268307714394,57,46,5.6671036135263755
42,36,5.493669523922317,107,42,2.994376337029176,64,10,4.046610731999824
59,59,5.058089740394864,49,51,3.3241869305460625,68,13,4.039296599290743
79,54,4.725000755715617,85,25,3.7462910229598414,47,57,4.873681307273492
92,36,3.657909653863136,59,38,3.2063121674079267,14,15,5.848411646537098
51,44,4.953478263459255,70,83,3.3997265339025904,51,20,5.536238688185352
34,76,4.917123137163901,113,57,2.8638001938742867,44,17,5.916932945899134
32,87,5.051136295618863,100,60,2.612779414013745,78,42,4.567924749387129
24,59,3.749110776798979,92,63,3.1964807534589044,12,17,5.93632806018266
94,49,4.807465000252287,98,69,2.6249829275327325,50,19,5.0630140485994355
93,56,4.091447809903349,58,49,3.099440275625507,41,22,5.222029942196047
71,19,5.020542486805668,108,39,4.175197576842427,45,20,4.457801020263662
96,41,3.9807479080629324,118,44,3.233861686404058,39,45,4.922759243327027
60,84,4.867957353640821,106,58,2.88652353111992,48,54,5.512454023843284
72,76,4.08998589396796,73,82,4.304135086841807,69,45,4.7021975354041095
69,46,3.5179885856348623,117,84,3.778698684685116,65,31,4.139333546218783
34,22,4.766715823946191,108,54,4.476503603086526,67,63,5.675506448775703
26,32,3.7265381663178445,117,37,3.100502838902942,35,69,4.066789116603656
59,29,4.818582945576428,119,91,2.9007381475181226,14,18,4.19258351461427
47,40,5.351218896713875,112,69,3.0958805662554285,65,39,5.274201383566883
51,67,5.43849186842218,86,64,4.124984718461027,42,27,5.33700394144042
34,58,3.971846174655225,53,62,2.803057057984577,18,26,5.099685916011762
89,46,5.1185064553013095,48,99,2.9821566112408284,41,31,4.15551835598845
84,42,4.207106553744881,46,71,3.903265917926462,37,54,5.5537075203797865
23,53,5.300914145495964,98,53,3.9760008627554004,32,29,5.196414429687926
30,46,5.074979137258747,90,58,4.417682678290942,78,58,5.340949398039395
45,32,3.647843433291527,33,35,4.460303353668529,71,53,4.005801794914919
80,84,4.314273987754555,51,44,3.82706223803528,57,7,4.175794966197346
56,25,4.174635652019348,103,44,3.2255892418471257,75,29,5.441857711287209
42,46,5.070362041446554,114,97,3.40602833291151,71,61,5.355548646112569
59,34,4.320571421306318,118,80,3.3785354216494365,78,19,4.396708257007825
96,54,4.869176795306167,35,47,3.2747559536637274,65,15,5.00974382600962
42,22,4.70487051118088,59,49,3.1764904512286547,45,7,4.624810223745361
35,49,5.451277438195268,104,57,2.8358006547883985,45,22,5.2498059167063404
80,83,5.37556991360323,40,55,3.2323180749262628,65,57,5.594977181052556
87,35,4.355399029477438,77,98,4.438459468659623,16,13,4.376069835186998
99,38,4.947156423282299,75,25,4.2643126861491565,41,44,5.298610606596585
50,31,5.158920187962444,56,78,3.7346532733894366,10,60,4.86877489836661
72,32,5.29777150772429,48,40,2.8856119613003206,67,18,4.385508905712618
44,26,3.6362685275529674,115,83,4.257329484822434,29,65,4.793052713841957
63,30,4.104157598546994,88,90,3.123731999266397,43,17,4.208456299435941
31,18,4.140460081937044,97,27,3.591429740946004,60,51,5.315325008854766
28,48,4.368891902439757,83,39,4.323589575560643,45,9,5.996394997952526
31,60,3.838529501430838,112,56,3.169380211141622,35,9,5.466531428100693
88,89,4.492411759900016,46,74,4.3266854675293525,42,16,5.7039756917828015
73,45,4.826428654596912,79,84,2.97025671581664,10,39,4.451533123107912
73,39,4.494727840433436,69,32,4.357406207660553,76,30,4.212375573168481
47,88,4.831586190395232,116,31,3.21733094449383,59,5,4.00429308455628
75,38,3.632883263635801,40,28,3.249202417634886,44,14,5.459184816101844
88,79,5.2519746634148206,43,34,3.6060158432914253,44,42,5.646278335080952
96,39,5.378138384202137,42,84,3.1940529459874765,68,28,4.378176574230509
77,42,4.735814848237297,117,49,3.399964823843689,22,51,4.956568265288768
97,50,5.262781997273794,109,66,3.5026479502873213,31,6,5.170053454994219
94,20,3.762892033296425,57,71,3.4820390971599,65,6,5.916377407687369
61,80,5.094897840152621,73,56,4.422218910827237,14,34,5.827887965618034
57,81,3.738296386945188,92,98,3.063576905600476,52,29,4.031476655827756
87,86,4.316020462995073,90,97,3.06915915967174,64,66,4.098449194785394
72,62,4.14763706911655,46,49,4.175843379850692,24,5,5.917802428879738
52,84,4.671183650440908,79,40,3.2840176836988144,51,67,4.116199042008688
90,81,4.103029070479067,55,73,2.646394287821018,18,63,5.164003871060335
75,62,4.774627259334265,36,40,3.4625079581922282,66,58,4.158549990437729
91,79,4.234774578303916,108,62,3.600457828892983,19,59,5.333742841608999
70,58,5.221580762060929,45,29,3.7353854693050224,73,46,4.368418869709609
93,77,4.767767680439223,114,31,2.970186517474718,50,57,4.06829927142458
62,60,3.9305965946428922,46,32,4.446518877642932,22,69,4.5576621737910585
34,33,4.172258844056174,119,57,3.9740365433929323,25,13,5.062684053288136
57,78,5.194841775253312,64,86,3.940281398540895,69,55,5.0700008431803045
34,87,4.272959499974917,113,98,4.245744927651058,40,20,5.527083914434427
24,85,4.5715981311312905,113,56,2.552255129130195,64,57,4.120959756077262
73,64,4.7978838719046655,52,25,3.726284457540002,43,66,4.016365872842661
70,77,4.195619299171834,98,44,4.135673817788657,13,41,5.428414474119096
29,55,4.087957261516136,38,79,2.5687474900743594,64,65,5.908480777158091
31,21,4.450509805216058,116,87,4.012291428312976,75,61,4.385418165496379
23,23,3.9297619441855782,47,30,4.4793945002776345,68,49,4.299812012687454
37,18,4.068421173838127,104,76,3.686820699282997,50,21,4.685909975686495
99,63,3.624156968064072,77,26,3.349384779777096,75,6,5.404465970015636
55,20,4.107940551942011,101,63,3.407216730148633,56,41,5.5235982921817905
44,35,4.141408186727139,95,56,3.8589615530664485,36,58,5.873379967035
95,29,5.4236663325826395,52,75,3.6399115229524015,30,46,5.603849411442697
55,81,4.67945765093176,114,93,4.075140473050835,20,33,4.055517195832714
86,80,5.074764850831611,39,56,3.343275124106029,31,69,4.41275476660936
28,70,3.590754505560645,67,27,3.3346493024695985,32,44,4.711059850515567
80,82,3.7130733872167436,88,86,3.991930753048176,74,15,5.893823152659758
72,46,5.129073921725185,97,37,3.7910373424813253,68,62,5.211219979064221
37,80,4.747099098835271,114,94,4.056196066107204,79,24,5.9926347607379995
62,43,3.8819640610804056,72,45,4.274327448823562,37,35,4.6352428232355996
54,80,4.309590811723476,41,85,3.026811689015781,34,9,5.842766260108223
82,48,4.577344999963246,82,38,3.1300717425277655,10,54,5.397268654236128
97,41,5.187219658274883,43,95,3.553901483276942,41,13,5.774129397330298
23,74,3.6208239833889886,81,46,4.360905581615976,38,45,5.8452496899057085
60,53,4.6934445787347245,113,56,4.169375799627531,29,14,4.906049551290273
64,58,4.934071843173368,101,65,3.4368914385146945,55,57,5.7439064894184275
69,50,5.455783715820919,90,56,3.646237775531508,66,53,5.966478157003165
98,33,5.114320156584369,70,66,3.9246202472623457,21,30,5.334234027195152
47,59,4.052454627130547,50,76,3.5453601703891016,48,40,4.518091105063162
61,35,4.91915838775653,77,78,2.696897441858043,17,27,4.538645564794036
99,37,5.026555769853954,85,86,3.2054735748699983,37,43,5.504794632515781
95,41,4.959470999836791,64,67,2.5952245477173714,40,63,4.657299046835231
88,86,5.14028813590374,73,27,3.8397307126605273,24,27,4.822093491833089
20,33,5.307459952427275,68,62,3.174247568614267,69,27,5.053044054929681
58,55,3.6968597379786807,44,63,3.976725387568428,48,47,5.823369738224694
36,40,3.7095277153622375,41,94,3.359420328235566,30,29,5.4226417732647185
54,42,5.092799977541292,37,69,2.591176654611737,17,64,4.581973080158431
65,78,4.004744953042942,96,70,3.259232072499924,51,37,4.267352224095109
61,82,3.617082843900156,30,37,2.937389118201794,68,37,4.5796015704477036
58,65,4.302458361961212,109,76,2.9285815015904895,29,69,4.667041374538747
68,88,5.139753823652156,71,33,3.255219671767148,70,51,5.465241362042869
81,62,3.7531300476279608,60,81,4.4566526206630295,20,37,4.850490786444679
57,24,4.843683943608935,103,93,4.420138510857505,41,42,5.995872981589215
42,87,3.5072317235431356,59,67,4.106908457465113,13,28,4.06898784768139
41,53,3.7194748944249,72,31,2.990934500583637,38,53,4.708502881693797
23,33,4.201700691536974,55,68,4.027858206996703,14,34,4.171864362259606
68,78,3.667204562048828,41,68,2.5307268970701418,48,62,4.713446429879808
78,33,5.191803334874226,88,92,2.612698113209422,32,63,4.86742808055586
92,76,5.2281410062909375,98,68,4.171465531979221,25,20,5.782291972472015
87,27,5.011141406199048,102,64,3.628473203118639,59,20,4.8507244445235855
90,39,3.984959262791235,40,67,3.2466153500601003,20,37,4.051006356305311
21,56,4.54649415047996,76,86,3.98091671973327,57,43,5.910375948357857
68,53,3.8683770510467426,52,67,2.7287259674690985,43,50,4.290512153072107
50,44,4.062556900146221,110,43,3.0733729224852206,30,42,5.54742049380377
59,19,4.532010584347582,72,73,3.95521712445593,72,27,4.4005362847565515
67,32,4.970027616921596,106,89,2.914337645867564,26,30,5.846666976978678
70,35,3.689308760787278,110,49,3.701285261757973,43,53,4.453089301920407
62,64,4.0933933952561725,116,65,3.395326500956624,60,28,5.710331391859835
74,20,5.353242697143845,68,47,2.904727648244787,76,46,4.829114953387944
68,64,4.358246635563776,102,82,4.276765419614084,33,31,4.894286172468676
99,80,5.377739347818629,111,67,3.3710551185346995,31,6,5.258414725779581
76,15,5.482801083104271,84,64,3.697679951214873,19,12,4.9748422738152085
96,71,4.553319652222832,47,54,3.006075270770543,14,45,4.673486592869806
34,44,4.076088019569701,71,58,3.1936099100487,40,17,4.485208790828312
46,72,5.081553617145158,55,34,2.597967677093055,33,26,4.532469761823185
87,66,3.81862147105003,47,84,3.466428665230091,20,51,5.407131913789472
99,51,4.004093719344141,114,25,3.189692147643046,60,51,4.217498073516582
83,62,5.069759818998564,70,36,3.1588075421416066,57,69,5.123131757648773
49,15,4.36729184946406,71,70,4.27988658171829,13,33,4.759019614137128
55,33,3.9030758739753333,62,99,3.9077397964306853,17,34,4.706243483146328
86,60,4.8022514899046485,72,41,3.4145790529960527,16,50,5.430982780765659
68,81,4.965523722763366,43,82,2.890702414531417,41,10,5.006455396383144
95,16,3.750142478901138,84,62,4.446502808912379,31,10,4.15438631968953
74,70,4.053960519949868,87,30,2.649530581248371,45,56,5.819134973173881
75,31,3.9425535107444665,39,86,2.772212070369573,38,9,5.796039375326918
87,36,4.2597092575249045,57,98,3.0406430785207617,77,45,4.850712778354792
63,41,5.026889791152129,43,34,4.409056710651186,70,24,4.027511728469548
50,69,4.927416204548648,112,50,3.0577642105945184,62,24,4.120502961685629
77,46,4.8250478207674075,55,82,3.482852643967088,24,43,4.9831941533860515
72,74,3.5125710917371826,103,41,4.022329458161231,57,34,4.162856997143709
98,42,3.784286626760779,46,77,4.3583712674323225,63,52,4.88645335896525
42,42,3.9465950982041336,63,29,3.7101800185384155,77,64,4.379495486330281
47,88,4.0439116920777,43,91,3.2685548055059073,78,27,5.604943704241721
35,39,3.7928530832978,55,44,4.471017300120714,73,64,4.735147809288094
56,40,4.320631102947779,63,75,2.5523252502882143,75,54,4.756976848926764
40,89,3.650361170028052,112,70,4.164346332893051,59,17,4.049869341695856
98,85,5.000044380775561,53,91,3.054859638709307,56,42,5.307528082731159
36,31,5.07544157459221,99,27,4.134903625347671,77,43,5.546928944317365
56,21,4.648533379201796,49,47,2.824333756533264,22,23,4.526951936227147
96,70,3.6794097540839354,68,33,3.1936368300743867,23,56,5.233592185278722
38,78,5.280166339093516,74,35,2.6119426537236814,18,45,5.293790681768951
49,34,5.431271657416229,63,71,2.89924451216873,37,31,5.259330773289236
